
Test data 

datetime,External Temperature,Feels Like,Pressure,External Humidity,Dew Point,Clouds,Wind Speed,Description,average_internal_temp,average_internal_humidity,light
2020-10-22 00:00:00,22.46,23.21,1009,84,19.85,40,0.0,scattered clouds,26.21,96.3, 1.042   //27.005 
2020-10-24 13:00:00,24.47,25.27,1010,83,22.37,75,1.35,broken clouds,30.9,84.93333333333334, 9219.58   //31.32



datetime,External Temperature,Feels Like,Pressure,External Humidity,Dew Point,Clouds,Wind Speed,Description,average_internal_temp,average_internal_humidity,light
2020-11-30 12:00:00,25.2,25.6,1008,70,19.34,40,0.0,scattered clouds,32.1,59.666666666666664, 6871.25
2020-11-30 13:00:00,24.94,25.63,1011,82,21.65,89,1.59,overcast clouds,32.699999999999996,67.7, 9362.08
2020-11-30 14:00:00,23.72,24.39,1012,86,21.24,100,1.67,overcast clouds,30.8,72.06666666666666, 3158.33
2020-11-30 15:00:00,23.6,24.37,1012,90,21.86,99,0.0,overcast clouds,27.066666666666666,93.46666666666665, 2793.75
2020-11-30 16:00:00,23.53,24.26,1014,89,21.61,99,1.35,overcast clouds,29.450000000000003,76.5, 3212.08
2020-11-30 17:00:00,22.56,23.25,1014,91,21.02,99,1.44,overcast clouds,26.733333333333334,90.8, 1307.08
2020-11-30 18:00:00,22.3,23.04,1013,94,21.29,100,0.0,overcast clouds,24.65,95.0, 5
2020-11-30 19:00:00,22.73,23.41,1013,90,21.0,99,1.51,overcast clouds,25.166666666666668,94.96666666666665, 1.042
2020-11-30 20:00:00,22.3,22.99,1012,92,20.94,99,1.45,overcast clouds,23.05,95.0, 1.042
2020-11-30 21:00:00,21.76,22.5,1011,96,21.09,40,0.0,scattered clouds,22.05,94.5, 1.042
2020-11-30 22:00:00,20.62,21.27,1011,97,20.13,98,1.45,overcast clouds,21.65,94.5, 1.042
2020-11-30 23:00:00,20.71,21.34,1011,96,20.05,97,1.45,overcast clouds,21.200000000000003,93.5, 1.042
2020-12-01 00:00:00,20.5,21.14,1011,97,20.01,40,0.0,scattered clouds,21.35,93.5, 1.042
2020-12-01 01:00:00,20.91,21.54,1012,95,20.08,98,1.57,overcast clouds,21.066666666666666,95.63333333333333, 1.042
2020-12-01 02:00:00,23.21,23.91,1013,89,21.3,97,1.57,overcast clouds,20.6,95.63333333333333, 1.042
2020-12-01 03:00:00,23.35,23.96,1012,85,20.69,20,0.0,light rain,20.333333333333332,95.3, 1.042
2020-12-01 04:00:00,23.31,24.02,1014,89,21.39,99,2.91,light rain,20.2,95.3, 1.042
2020-12-01 05:00:00,25.58,26.26,1014,79,21.67,100,3.22,light rain,19.9,93.0, 1.042
2020-12-01 06:00:00,25.88,26.53,1012,77,21.54,40,0.5,light rain,19.65,93.0, 28.75
2020-12-01 07:00:00,25.47,26.14,1012,79,21.56,99,2.78,light rain,21.366666666666664,96.3, 2903.75
2020-12-01 08:00:00,23.68,24.35,1011,86,21.2,100,3.02,light rain,28.85,95.0, 6523.75
2020-12-01 09:00:00,23.79,24.29,1009,79,19.93,100,0.0,light rain,28.866666666666664,89.76666666666667, 7818.75
2020-12-01 10:00:00,22.88,23.52,1009,88,20.79,100,1.92,light rain,33.7,64.5, 13923.3
2020-12-01 11:00:00,23.08,23.72,1009,87,20.8,100,2.08,light rain,32.86666666666667,73.39999999999999, 20222.5
2020-12-01 12:00:00,22.92,23.59,1009,89,21.01,100,1.0,light rain,30.400000000000002,82.16666666666667, 8851.25
2020-12-01 13:00:00,22.81,23.39,1011,86,20.35,100,1.96,light rain,28.566666666666666,89.43333333333334, 7344.58
2020-12-01 14:00:00,22.07,22.71,1012,91,20.53,100,1.52,light rain,29.233333333333334,91.73333333333333, 9665.83
2020-12-01 15:00:00,22.18,22.86,1011,92,20.82,100,0.0,light rain,25.3,96.63333333333333, 1440.42
2020-12-01 16:00:00,22.17,22.87,1013,93,20.98,100,1.41,light rain,24.133333333333336,96.63333333333333, 1450.42
2020-12-01 17:00:00,21.98,22.74,1013,96,21.31,100,1.47,light rain,24.266666666666666,96.63333333333333, 1423.33
2020-12-01 18:00:00,22.01,22.8,1011,97,21.51,75,1.0,light rain,23.2,95.0, 5.417
2020-12-01 19:00:00,22.09,22.86,1012,96,21.42,100,0.83,light rain,22.799999999999997,95.0, 1.042
2020-12-01 20:00:00,21.86,22.63,1010,97,21.36,100,0.72,light rain,22.666666666666668,96.63333333333333, 1.042
2020-12-01 21:00:00,21.93,22.69,1009,96,21.26,100,0.0,overcast clouds,22.6,95.0, 1.042
2020-12-01 22:00:00,21.65,22.43,1009,98,21.32,100,0.59,light rain,22.65,95.0, 1.042
2020-12-01 23:00:00,21.69,22.5,1010,99,21.53,100,0.84,light rain,22.23333333333333,96.3, 1.042
2020-12-02 00:00:00,21.69,22.45,1008,97,21.19,100,0.0,light intensity shower rain,22.2,94.5, 1.042
2020-12-02 01:00:00,21.7,22.51,1010,99,21.54,100,0.16,light rain,22.23333333333333,96.3, 1.042
2020-12-02 02:00:00,22.43,23.31,1011,99,22.26,100,0.42,light rain,22.1,94.5, 1.042
2020-12-02 03:00:00,22.7,23.58,1010,98,22.37,100,0.5,light rain,21.96666666666667,96.3, 1.042
2020-12-02 04:00:00,23.11,24.06,1012,99,22.94,100,1.64,light rain,22.15,94.5, 1.042
2020-12-02 05:00:00,23.56,24.48,1012,96,22.88,100,1.55,moderate rain,22.099999999999998,96.3, 1.042
2020-12-02 06:00:00,23.49,24.38,1009,95,22.64,100,0.5,light intensity shower rain,22.099999999999998,96.3, 21.667
2020-12-02 07:00:00,23.32,24.24,1010,97,22.82,100,2.69,moderate rain,22.700000000000003,95.0, 837.083
2020-12-02 08:00:00,22.91,23.82,1009,98,22.58,100,2.79,moderate rain,23.3,95.0, 1372.5
2020-12-02 09:00:00,23.03,23.9,1007,96,22.36,100,1.5,moderate rain,24.25,95.0, 2291.25
2020-12-02 10:00:00,22.13,22.98,1008,99,21.97,100,3.23,heavy intensity rain,24.0,95.0, 2242.5
2020-12-02 11:00:00,22.03,22.87,1008,99,21.87,100,3.25,heavy intensity rain,24.55,95.0, 2123.33
2020-12-02 12:00:00,21.88,22.63,1007,96,21.21,100,2.6,moderate rain,23.566666666666666,96.63333333333333, 1079.58
2020-12-02 13:00:00,21.92,22.75,1009,99,21.76,100,2.93,heavy intensity rain,24.25,95.0, 2057.5
2020-12-02 14:00:00,21.65,22.46,1010,99,21.49,100,2.79,heavy intensity rain,23.45,95.0, 1917.08
2020-12-02 15:00:00,21.79,22.58,1009,98,21.46,100,1.0,light intensity shower rain,25.299999999999997,95.0, 4885
2020-12-02 16:00:00,21.81,22.58,1011,97,21.31,100,2.99,heavy intensity rain,23.366666666666664,96.63333333333333, 1075.42
2020-12-02 17:00:00,21.71,22.44,1011,96,21.04,100,3.12,heavy intensity rain,22.200000000000003,94.5, 439.167
2020-12-02 18:00:00,21.71,22.39,1009,94,20.7,100,1.0,light intensity drizzle,21.833333333333332,96.3, 3.125
2020-12-02 19:00:00,21.73,22.52,1010,98,21.4,100,3.11,moderate rain,21.95,94.5, 1.042
2020-12-02 20:00:00,21.51,22.25,1009,97,21.01,100,3.01,moderate rain,21.96666666666667,96.3, 1.042
2020-12-02 21:00:00,21.66,22.28,1006,92,20.3,100,4.1,light intensity shower rain,21.8,96.3, 1.042
2020-12-02 22:00:00,21.4,22.13,1007,97,20.9,100,4.01,moderate rain,22.0,94.5, 1.042
2020-12-02 23:00:00,21.39,22.12,1008,97,20.89,100,3.84,moderate rain,21.866666666666664,96.3, 1.042
2020-12-03 00:00:00,21.41,22.06,1007,94,20.4,100,2.6,light intensity shower rain,21.85,94.5, 1.042
2020-12-03 01:00:00,21.42,22.15,1009,97,20.92,99,2.38,light rain,21.85,94.5, 1.042
2020-12-03 02:00:00,22.73,23.49,1010,93,21.54,100,2.58,light rain,21.6,94.5, 1.042
2020-12-03 03:00:00,23.31,24.1,1009,92,21.94,100,2.1,moderate rain,21.433333333333334,96.3, 1.042
2020-12-03 04:00:00,23.64,24.38,1011,89,21.72,100,4.22,light rain,21.35,93.5, 1.042
2020-12-03 05:00:00,25.07,25.83,1011,84,22.18,100,4.77,light rain,21.45,94.0, 1.042
2020-12-03 06:00:00,24.96,25.78,1009,87,22.65,100,1.5,moderate rain,21.033333333333335,95.63333333333333, 14.583
2020-12-03 07:00:00,25.28,26.11,1009,86,22.77,97,5.1,light rain,21.8,96.3, 908.333
2020-12-03 08:00:00,25.28,26.11,1008,86,22.77,91,4.49,light rain,24.75,95.0, 5757.08
2020-12-03 09:00:00,25.28,26.03,1006,83,22.18,100,1.5,light rain,23.733333333333334,96.63333333333333, 2638.33
2020-12-03 10:00:00,23.58,24.45,1007,94,22.56,77,3.06,light rain,25.200000000000003,95.0, 4246.25
2020-12-03 11:00:00,23.69,24.57,1007,94,22.67,62,2.71,light rain,29.566666666666666,96.63333333333333, 8685.42
2020-12-03 12:00:00,23.13,24.01,1007,96,22.46,40,0.5,light rain,27.166666666666668,96.63333333333333, 7786.67
2020-12-03 13:00:00,22.61,23.38,1009,94,21.59,68,1.74,light rain,27.9,95.0, 5053.33
2020-12-03 14:00:00,21.72,22.45,1010,96,21.05,87,1.36,light rain,26.900000000000002,96.63333333333333, 3680.83
2020-12-03 15:00:00,21.7,22.43,1010,96,21.03,100,0.5,light rain,22.566666666666666,96.63333333333333, 581.667
2020-12-03 16:00:00,21.42,22.18,1011,98,21.09,94,1.53,light rain,23.25,95.0, 420
2020-12-03 17:00:00,21.29,22.01,1011,97,20.79,93,1.4,light rain,22.933333333333337,96.63333333333333, 198.333
2020-12-03 18:00:00,21.75,22.54,1010,98,21.42,100,0.0,light intensity shower rain,22.4,94.5, 8.958
2020-12-03 19:00:00,21.74,22.53,1010,98,21.41,95,1.59,light rain,21.96666666666667,96.3, 1.042
2020-12-03 20:00:00,21.75,22.57,1009,99,21.59,94,1.57,light rain,21.9,94.5, 1.042
2020-12-03 21:00:00,21.71,22.5,1007,98,21.38,100,1.0,light rain,21.9,94.5, 1.042
2020-12-03 22:00:00,21.68,22.36,1008,94,20.67,91,1.21,overcast clouds,22.1,94.5, 1.042
2020-12-03 23:00:00,21.4,22.05,1008,94,20.39,93,1.19,overcast clouds,21.866666666666664,96.3, 1.042
2020-12-04 00:00:00,21.5,22.21,1007,96,20.84,40,0.5,scattered clouds,21.95,94.5, 1.042
2020-12-04 01:00:00,21.47,22.1,1009,93,20.29,95,1.34,overcast clouds,21.85,94.5, 1.042
2020-12-04 02:00:00,23.16,23.88,1009,90,21.43,93,1.59,overcast clouds,21.7,96.3, 1.042
2020-12-04 03:00:00,24.13,24.9,1009,88,22.02,75,0.5,broken clouds,21.7,96.3, 1.042
2020-12-04 04:00:00,24.32,25.03,1011,85,21.64,96,2.96,overcast clouds,21.8,94.5, 1.042
2020-12-04 05:00:00,25.92,26.68,1010,81,22.41,95,3.72,overcast clouds,21.6,94.5, 1.042
2020-12-04 06:00:00,26.0,26.0,1009,91,24.42,100,0.5,light intensity shower rain,21.55,94.5, 41.25
2020-12-04 07:00:00,25.84,26.59,1009,81,22.33,96,4.0,light rain,22.45,95.0, 989.583
2020-12-04 08:00:00,26.0,26.0,1008,83,22.89,97,3.95,light rain,24.9,95.0, 5415
2020-12-04 09:00:00,25.73,26.71,1008,90,23.96,100,0.5,light intensity drizzle,29.25,95.0, 8897.92
2020-12-04 10:00:00,24.13,24.95,1008,90,22.39,100,2.22,light rain,35.35,70.0, 15285.8
2020-12-04 11:00:00,23.75,24.56,1008,91,22.19,100,1.78,overcast clouds,28.566666666666663,93.93333333333334, 3978.33
2020-12-04 12:00:00,23.58,24.4,1007,92,22.2,100,0.0,light rain,29.533333333333335,96.63333333333333, 11293.8
2020-12-04 13:00:00,23.43,24.2,1009,91,21.88,98,1.27,overcast clouds,27.766666666666666,96.63333333333333, 4522.08
2020-12-04 14:00:00,22.5,23.23,1010,93,21.31,94,1.35,overcast clouds,26.033333333333335,96.63333333333333, 994.583
2020-12-04 15:00:00,22.43,23.21,1009,95,21.59,40,0.5,light rain,23.5,95.0, 1791.67
2020-12-04 16:00:00,22.37,23.09,1010,93,21.18,99,1.45,overcast clouds,23.533333333333335,96.63333333333333, 1118.33
2020-12-04 17:00:00,22.01,22.67,1011,92,20.65,98,1.63,overcast clouds,23.8,96.63333333333333, 688.75
2020-12-04 18:00:00,21.8,22.54,1009,96,21.13,40,0.0,scattered clouds,23.0,95.0, 4.375
2020-12-04 19:00:00,21.78,22.42,1010,92,20.42,99,2.1,light rain,22.3,94.5, 1.042
2020-12-04 20:00:00,21.9,22.57,1010,93,20.72,100,1.99,moderate rain,22.05,94.5, 1.042
2020-12-04 21:00:00,21.51,22.3,1008,99,21.35,40,0.0,moderate rain,22.15,94.5, 1.042
2020-12-04 22:00:00,21.67,22.43,1008,97,21.17,100,1.78,moderate rain,22.033333333333335,96.3, 1.042
2020-12-04 23:00:00,21.88,22.66,1009,97,21.38,100,1.72,moderate rain,21.933333333333334,96.3, 1.042
2020-12-05 00:00:00,21.97,22.76,1009,97,21.47,40,0.0,light rain,21.75,94.5, 1.042
2020-12-05 01:00:00,22.03,22.82,1010,97,21.53,100,2.06,light rain,21.45,94.0, 1.042
2020-12-05 02:00:00,22.73,23.59,1011,97,22.23,100,1.84,light rain,21.433333333333334,96.3, 1.042
2020-12-05 03:00:00,22.71,23.57,1011,97,22.21,40,0.5,moderate rain,21.6,94.5, 1.042
2020-12-05 04:00:00,22.92,23.8,1012,97,22.42,99,2.06,light rain,21.599999999999998,96.3, 1.042
2020-12-05 05:00:00,25.34,26.23,1011,88,23.21,100,2.0,light rain,21.6,94.5, 1.042
2020-12-05 06:00:00,26.04,26.04,1009,77,21.69,40,0.0,scattered clouds,21.5,94.5, 24.167
2020-12-05 07:00:00,25.98,25.98,1010,86,23.46,98,2.23,light rain,21.933333333333337,96.3, 754.583
2020-12-05 08:00:00,26.85,29.58,1009,82,23.52,100,2.32,moderate rain,23.299999999999997,95.0, 1820
2020-12-05 09:00:00,25.75,26.34,1007,75,20.98,40,0.0,light rain,24.633333333333336,96.63333333333333, 4768.75
2020-12-05 10:00:00,24.56,25.42,1008,90,22.81,98,1.48,light rain,28.833333333333332,96.63333333333333, 11472.9
2020-12-05 11:00:00,24.2,25.05,1009,91,22.64,99,1.32,light rain,33.1,74.16666666666667, 18181.2
2020-12-05 12:00:00,24.21,24.96,1008,87,21.91,40,0.5,scattered clouds,34.300000000000004,66.43333333333334, 22580.8
2020-12-05 13:00:00,23.94,24.79,1010,92,22.56,97,0.52,overcast clouds,30.033333333333335,91.43333333333334, 9219.17
2020-12-05 14:00:00,22.72,23.55,1011,96,22.05,87,0.87,overcast clouds,29.366666666666664,94.03333333333335, 6990.42
2020-12-05 15:00:00,22.58,23.4,1010,96,21.91,40,0.0,scattered clouds,29.566666666666666,92.93333333333334, 4972.5
2020-12-05 16:00:00,22.38,23.21,1012,97,21.88,63,0.8,broken clouds,27.400000000000002,96.63333333333333, 3877.92
2020-12-05 17:00:00,21.69,22.45,1012,97,21.19,25,0.87,scattered clouds,26.2,96.63333333333333, 1327.5
2020-12-05 18:00:00,21.6,22.32,1010,96,20.93,40,0.0,scattered clouds,24.5,96.63333333333333, 7.083
2020-12-05 19:00:00,21.35,22.05,1010,96,20.69,3,0.91,clear sky,23.6,95.0, 1.042
2020-12-05 20:00:00,20.87,21.52,1010,96,20.21,5,0.82,clear sky,23.26666666666667,96.63333333333333, 1.042
2020-12-05 21:00:00,20.23,20.87,1008,98,19.9,35,0.5,scattered clouds,22.95,95.0, 1.042
2020-12-05 22:00:00,20.22,20.8,1010,96,19.56,43,0.6,scattered clouds,22.45,94.5, 1.042
2020-12-05 23:00:00,20.22,20.8,1010,96,19.56,14,0.61,few clouds,21.733333333333334,96.3, 1.042
2020-12-06 00:00:00,20.46,21.15,1010,99,20.3,100,0.0,mist,21.200000000000003,95.63333333333333, 1.042
2020-12-06 01:00:00,20.63,21.18,1011,93,19.46,79,0.97,broken clouds,20.9,93.5, 1.042
2020-12-06 02:00:00,22.9,23.6,1012,90,21.17,79,1.23,broken clouds,20.5,93.5, 1.042
2020-12-06 03:00:00,23.66,24.33,1011,86,21.18,75,0.0,broken clouds,20.033333333333335,95.3, 1.042
2020-12-06 04:00:00,24.0,24.57,1013,81,20.54,94,1.31,overcast clouds,20.0,95.3, 1.042
2020-12-06 05:00:00,27.57,29.64,1013,68,21.13,98,1.5,overcast clouds,19.533333333333335,95.3, 1.042
2020-12-06 06:00:00,27.9,30.87,1011,73,22.61,40,0.5,scattered clouds,19.25,93.0, 22.5
2020-12-06 07:00:00,28.01,30.05,1011,65,20.82,100,1.51,overcast clouds,20.8,95.63333333333333, 1915.42
2020-12-06 08:00:00,28.96,31.6,1010,64,21.46,99,1.77,overcast clouds,26.4,95.0, 5752.5
2020-12-06 09:00:00,29.08,31.49,1007,62,21.06,40,0.5,scattered clouds,26.63333333333333,96.63333333333333, 5637.08
2020-12-06 10:00:00,26.69,28.92,1009,78,22.53,98,2.53,overcast clouds,31.7,83.0, 10953.8
2020-12-06 11:00:00,26.29,26.29,1010,81,22.77,100,2.0,overcast clouds,32.666666666666664,72.93333333333334, 13796.7
2020-12-06 12:00:00,25.8,26.52,1009,80,22.09,40,0.0,scattered clouds,34.733333333333334,61.9, 19422.1
2020-12-06 13:00:00,25.57,26.45,1011,87,23.24,96,0.8,overcast clouds,34.36666666666667,63.76666666666667, 7680
2020-12-06 14:00:00,24.01,24.95,1012,95,23.16,99,0.53,overcast clouds,36.266666666666666,56.13333333333333, 12272.9
2020-12-06 15:00:00,23.6,24.39,1012,91,22.04,40,0.0,scattered clouds,34.9,64.2, 8874.17
2020-12-06 16:00:00,23.4,24.33,1014,97,22.9,99,0.83,overcast clouds,30.433333333333337,83.2, 3832.5
2020-12-06 17:00:00,22.63,23.51,1013,98,22.3,100,1.0,overcast clouds,27.35,95.0, 1541.67
2020-12-06 18:00:00,23.05,23.87,1012,94,22.03,40,0.0,scattered clouds,24.35,95.0, 10.833
2020-12-06 19:00:00,22.85,23.72,1012,97,22.35,96,1.01,overcast clouds,23.7,95.0, 1.042
2020-12-06 20:00:00,22.12,22.92,1012,97,21.62,84,0.84,broken clouds,23.6,95.0, 1.042
2020-12-06 21:00:00,21.5,22.21,1011,96,20.84,100,0.0,mist,23.166666666666668,96.63333333333333, 1.042
2020-12-06 22:00:00,20.9,21.6,1011,98,20.57,93,0.72,overcast clouds,22.7,95.0, 1.042
2020-12-06 23:00:00,20.93,21.61,1012,97,20.44,91,0.64,overcast clouds,22.266666666666666,96.3, 1.042
2020-12-07 00:00:00,22.91,23.63,1012,91,21.36,80,0.87,broken clouds,21.96666666666667,96.3, 1.042
2020-12-07 01:00:00,22.94,23.67,1012,91,21.39,88,1.32,overcast clouds,21.333333333333332,95.63333333333333, 1.042
2020-12-07 02:00:00,23.87,24.58,1013,87,21.57,86,1.18,overcast clouds,20.85,86.5, 1.042
2020-12-07 03:00:00,24.24,25.1,1008,91,22.68,75,0.0,broken clouds,20.533333333333335,90.63333333333333, 1.042
2020-12-07 04:00:00,24.81,25.46,1014,81,21.33,52,0.49,broken clouds,19.95,86.0, 1.042
2020-12-07 05:00:00,28.23,30.83,1013,68,21.76,66,1.17,broken clouds,19.55,86.5, 1.042
2020-12-07 06:00:00,28.34,30.62,1011,65,21.13,54,0.0,broken clouds,19.4,90.3, 37.917
2020-12-07 07:00:00,28.15,30.68,1012,68,21.69,26,1.87,scattered clouds,21.85,94.5, 2880
2020-12-07 08:00:00,28.82,31.66,1011,66,21.83,27,2.01,scattered clouds,24.85,95.0, 3547.08
2020-12-09 13:00:00,25.1,25.73,1011,79,21.2,15,1.83,few clouds,37.65,36.5, 13653.1
2020-12-11 16:00:00,22.54,23.1,1015,86,20.08,35,1.77,scattered clouds,31.45,58.5, 0
2020-12-11 17:00:00,21.24,21.82,1014,92,19.89,28,1.54,scattered clouds,26.46666666666667,93.93333333333334, 1121.25
2020-12-11 18:00:00,20.95,21.5,1014,92,19.6,20,0.0,few clouds,23.65,95.0, 18.333
2020-12-11 19:00:00,20.73,21.29,1013,93,19.56,93,1.29,overcast clouds,23.8,96.63333333333333, 1.042
2020-12-11 20:00:00,20.52,21.06,1013,93,19.35,97,1.22,overcast clouds,22.55,95.0, 1.042
2020-12-11 21:00:00,20.01,20.52,1012,94,19.01,20,0.0,few clouds,21.55,94.5, 1.042
2020-12-11 22:00:00,19.29,19.78,1011,96,18.64,51,1.1,broken clouds,21.0,95.63333333333333, 1.042
2020-12-11 23:00:00,19.23,19.72,1012,96,18.58,8,1.1,clear sky,21.15,93.5, 1.042
2020-12-12 00:00:00,19.31,19.8,1012,96,18.66,20,0.0,few clouds,20.599999999999998,95.63333333333333, 1.042
2020-12-12 01:00:00,19.32,19.79,1013,95,18.5,9,0.98,clear sky,20.0,95.3, 1.042
2020-12-12 02:00:00,21.73,22.23,1014,87,19.47,11,0.95,few clouds,19.95,93.0, 1.042
2020-12-12 03:00:00,22.54,23.17,1014,89,20.64,40,0.0,scattered clouds,19.700000000000003,93.0, 1.042
2020-12-12 04:00:00,23.07,23.57,1015,82,19.83,6,1.17,clear sky,19.5,93.0, 1.042
2020-12-12 05:00:00,26.62,26.62,1014,67,19.99,10,1.41,clear sky,19.75,93.0, 1.042
2020-12-12 06:00:00,26.85,28.24,1012,65,19.72,40,0.5,scattered clouds,19.35,93.0, 9.792
2020-12-12 07:00:00,27.03,28.58,1012,66,20.14,16,1.97,few clouds,20.533333333333335,95.63333333333333, 860.833
2020-12-12 08:00:00,28.03,30.08,1011,65,20.84,23,2.23,few clouds,24.95,89.5, 3852.08
2020-12-12 09:00:00,28.13,30.38,1008,66,21.18,40,0.5,scattered clouds,24.866666666666664,96.63333333333333, 3933.75
2020-12-12 10:00:00,25.9,26.45,1009,73,20.69,55,2.26,broken clouds,30.233333333333334,87.3, 10000
2020-12-12 11:00:00,25.43,25.96,1009,74,20.46,61,2.13,broken clouds,33.53333333333334,62.96666666666667, 13590.4
2020-12-12 12:00:00,25.15,25.76,1009,78,21.04,40,1.0,scattered clouds,32.833333333333336,63.699999999999996, 13122.1
2020-12-12 13:00:00,24.4,24.98,1011,80,20.73,99,1.59,overcast clouds,37.1,55.26666666666667, 15374.6
2020-12-12 14:00:00,22.98,23.61,1012,87,20.7,93,1.64,overcast clouds,33.5,58.833333333333336, 9322.92
2020-12-12 15:00:00,22.56,23.27,1012,92,21.19,40,0.0,scattered clouds,31.400000000000002,77.60000000000001, 5853.75
2020-12-12 16:00:00,22.46,23.11,1013,90,20.74,57,1.62,broken clouds,28.833333333333332,92.56666666666666, 3113.33
2020-12-12 17:00:00,21.72,22.35,1013,92,20.36,44,1.57,scattered clouds,27.066666666666666,94.93333333333334, 2134.58
2020-12-12 18:00:00,21.44,22.09,1013,94,20.43,20,0.0,few clouds,23.599999999999998,96.63333333333333, 31.25
2020-12-12 19:00:00,21.76,22.42,1013,93,20.58,60,1.28,broken clouds,22.4,95.0, 1.042
2020-12-12 20:00:00,21.15,21.8,1012,95,20.32,61,1.29,broken clouds,21.633333333333336,96.3, 1.042
2020-12-12 21:00:00,20.61,21.29,1011,98,20.28,20,0.0,few clouds,21.05,93.5, 1.042
2020-12-12 22:00:00,20.21,20.82,1012,97,19.72,24,1.45,few clouds,20.700000000000003,93.5, 1.042
2020-12-12 23:00:00,19.87,20.45,1012,97,19.38,35,1.44,scattered clouds,20.15,93.0, 1.042
2020-12-13 00:00:00,20.28,20.9,1011,97,19.79,20,0.0,few clouds,20.166666666666668,95.3, 1.042
2020-12-13 01:00:00,20.54,21.1,1012,94,19.54,15,1.43,few clouds,20.0,93.0, 1.042
2020-12-13 02:00:00,22.61,23.17,1013,86,20.15,5,1.48,clear sky,20.25,93.0, 1.25
2020-12-13 03:00:00,23.1,23.66,1013,84,20.25,18,0.0,few clouds,20.333333333333332,95.3, 1.042
2020-12-13 04:00:00,23.54,23.99,1014,78,19.48,21,1.68,few clouds,19.933333333333334,95.3, 1.042
2020-12-13 05:00:00,27.29,28.89,1014,65,20.14,27,1.97,scattered clouds,19.833333333333332,95.3, 1.042
2020-12-13 06:00:00,27.52,28.86,1011,61,19.33,20,0.0,few clouds,19.25,93.0, 20.417
2020-12-13 07:00:00,27.3,29.09,1012,67,20.64,40,2.13,scattered clouds,21.15,93.5, 2115
2020-12-13 08:00:00,27.99,30.01,1010,65,20.8,78,2.34,broken clouds,28.066666666666666,96.26666666666667, 5425
2020-12-13 09:00:00,28.11,30.22,1009,65,20.91,96,2.53,overcast clouds,30.099999999999998,86.56666666666666, 7502.08
2020-12-13 10:00:00,25.88,26.35,1008,70,19.99,40,0.0,scattered clouds,34.46666666666667,59.199999999999996, 11499.6
2020-12-13 11:00:00,25.3,25.84,1009,75,20.55,92,2.26,overcast clouds,35.96666666666667,56.26666666666667, 20098.8
2020-12-13 12:00:00,25.13,25.74,1009,78,21.02,73,0.0,broken clouds,37.300000000000004,47.76666666666667, 21281.7
2020-12-13 13:00:00,24.81,25.38,1010,78,20.71,83,1.43,broken clouds,32.5,63.699999999999996, 7082.92
2020-12-13 14:00:00,23.28,23.88,1011,85,20.62,94,1.36,overcast clouds,36.56666666666667,49.800000000000004, 8958.33
2020-12-13 15:00:00,22.98,23.58,1011,86,20.51,84,0.0,broken clouds,28.2,87.8, 2632.08
2020-12-13 16:00:00,22.95,23.62,1013,89,21.04,95,1.65,overcast clouds,30.133333333333336,87.93333333333334, 3893.33
2020-12-13 17:00:00,21.77,22.38,1013,91,20.24,100,1.57,overcast clouds,25.4,95.0, 789.583
2020-12-13 18:00:00,21.47,22.18,1012,96,20.81,40,0.0,scattered clouds,23.45,95.0, 19.167
2020-12-13 19:00:00,21.63,22.25,1012,92,20.27,96,1.5,overcast clouds,22.3,96.3, 1.042
2020-12-13 20:00:00,21.19,21.77,1012,92,19.84,85,1.44,overcast clouds,21.7,94.5, 1.042
2020-12-13 21:00:00,20.8,21.21,1010,87,18.56,40,0.0,scattered clouds,21.2,95.63333333333333, 1.042
2020-12-13 22:00:00,19.27,19.79,1011,97,18.78,29,1.27,scattered clouds,22.200000000000003,94.5, 1.042
2020-12-13 23:00:00,18.77,19.24,1010,97,18.28,30,1.19,scattered clouds,21.400000000000002,95.96666666666665, 1.042
2020-12-14 00:00:00,19.23,19.69,1011,95,18.41,20,0.0,few clouds,20.7,93.5, 1.042
2020-12-14 01:00:00,19.11,19.58,1011,96,18.46,42,1.55,scattered clouds,20.2,95.3, 1.042
2020-12-14 02:00:00,21.61,22.15,1012,89,19.72,30,1.35,scattered clouds,19.7,95.3, 1.042
2020-12-14 03:00:00,22.36,22.69,1012,78,18.34,20,0.0,few clouds,19.6,95.3, 1.042
2020-12-14 04:00:00,22.53,22.98,1013,82,19.3,36,1.59,scattered clouds,20.2,95.3, 1.042
2020-12-14 05:00:00,26.15,26.15,1013,67,19.54,34,2.08,scattered clouds,19.7,93.0, 1.042
2020-12-14 06:00:00,26.17,26.17,1011,65,19.07,40,1.0,scattered clouds,20.0,95.3, 7.917
2020-12-14 07:00:00,26.42,26.42,1011,67,19.8,87,2.57,overcast clouds,20.35,93.0, 1160
2020-12-14 08:00:00,27.17,28.54,1010,63,19.52,99,2.63,overcast clouds,27.899999999999995,92.56666666666666, 5431.25
2020-12-14 09:00:00,27.07,28.02,1008,58,18.1,40,2.1,scattered clouds,30.53333333333333,80.43333333333334, 7532.08
2020-12-14 10:00:00,24.95,25.33,1009,70,19.1,87,3.14,overcast clouds,33.13333333333333,56.86666666666667, 12232.1
2020-12-14 11:00:00,24.76,25.15,1010,71,19.15,91,2.93,overcast clouds,32.86666666666667,59.63333333333333, 12604.2
