average_internal_temp,average_internal_humidity,light
26.233333333333334,96.63333333333333, 1548.75
24.5,96.63333333333333, 3.542
23.600000000000005,96.63333333333333, 1.042
23.366666666666664,96.63333333333333, 1.042
23.166666666666668,96.63333333333333, 1.042
22.7,96.63333333333333, 1.042
22.7,96.63333333333333, 1.042
22.8,96.63333333333333, 1.042
22.900000000000002,96.63333333333333, 1.042
22.066666666666663,96.3, 1.042
22.26666666666667,96.3, 1.042
22.533333333333335,96.63333333333333, 1.042
22.400000000000002,96.63333333333333, 1.042
22.400000000000002,96.63333333333333, 58.333
23.766666666666666,96.63333333333333, 2190.42
25.333333333333332,96.63333333333333, 2409.17
31.53333333333333,89.3, 10563.8
28.599999999999998,95.13333333333333, 4899.17
30.166666666666668,87.23333333333333, 5692.92
32.199999999999996,77.26666666666667, 11847.1
24.400000000000002,96.63333333333333, 718.333
24.8,96.63333333333333, 4302.08
26.8,96.63333333333333, 4461.67
26.600000000000005,96.63333333333333, 1552.5
24.566666666666663,96.63333333333333, 207.5
23.5,96.63333333333333, 2.5
23.099999999999998,96.63333333333333, 1.042
23.099999999999998,96.63333333333333, 1.042
23.033333333333335,96.63333333333333, 1.042
22.866666666666664,96.63333333333333, 1.042
22.866666666666664,96.63333333333333, 1.042
22.7,96.63333333333333, 1.042
22.733333333333334,96.63333333333333, 1.042
22.8,96.63333333333333, 1.042
22.5,96.63333333333333, 1.042
22.400000000000002,96.63333333333333, 1.042
22.3,96.3, 1.042
22.233333333333334,96.3, 39.583
23.2,96.63333333333333, 1645
23.46666666666667,96.63333333333333, 748.75
25.566666666666666,96.63333333333333, 3407.5
28.8,96.06666666666666, 8568.33
33.56666666666667,65.66666666666667, 17173.3
34.56666666666666,62.63333333333333, 17016.7
33.56666666666667,69.53333333333333, 13312.9
29.566666666666666,96.03333333333335, 10120
29.666666666666668,93.89999999999999, 7180
27.8,95.66666666666667, 3747.5
25.400000000000002,96.63333333333333, 846.25
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
19.7,95.3, 142.083
21.166666666666668,95.96666666666665, 3185.83
28.233333333333334,88.23333333333333, 6002.92
34.1,58.06666666666666, 10202.1
33.93333333333334,53.4, 13671.2
32.16666666666667,69.33333333333333, 24795
32.1,59.666666666666664, 6871.25
32.699999999999996,67.7, 9362.08
30.8,72.06666666666666, 3158.33
27.066666666666666,93.46666666666665, 2793.75
29.133333333333336,80.26666666666667, 3162.92
26.733333333333334,90.8, 1307.08
24.599999999999998,96.0, 9.167
25.166666666666668,94.96666666666665, 1.042
23.03333333333333,96.63333333333333, 1.042
22.03333333333333,96.3, 1.042
21.599999999999998,96.3, 1.042
21.2,95.63333333333333, 1.042
21.333333333333332,95.63333333333333, 1.042
21.066666666666666,95.63333333333333, 1.042
20.6,95.63333333333333, 1.042
20.333333333333332,95.3, 1.042
20.2,95.3, 1.042
19.900000000000002,95.3, 1.042
19.599999999999998,95.3, 37.917
21.366666666666664,96.3, 2903.75
28.2,96.63333333333333, 6575.83
28.866666666666664,89.76666666666667, 7818.75
32.46666666666667,64.10000000000001, 14797.5
32.86666666666667,73.39999999999999, 20222.5
30.400000000000002,82.16666666666667, 8851.25
28.566666666666666,89.43333333333334, 7344.58
29.233333333333334,91.73333333333333, 9665.83
25.3,96.63333333333333, 1440.42
24.133333333333336,96.63333333333333, 1450.42
24.266666666666666,96.63333333333333, 1423.33
23.133333333333336,96.63333333333333, 4.792
22.73333333333333,96.63333333333333, 1.042
22.666666666666668,96.63333333333333, 1.042
22.566666666666666,96.63333333333333, 1.042
22.46666666666667,96.63333333333333, 1.042
22.23333333333333,96.3, 1.042
22.066666666666666,96.3, 1.042
22.23333333333333,96.3, 1.042
21.96666666666667,96.3, 1.042
21.96666666666667,96.3, 1.042
22.033333333333335,96.3, 1.042
22.099999999999998,96.3, 1.042
22.099999999999998,96.3, 21.667
22.46666666666667,96.63333333333333, 848.333
23.099999999999998,96.63333333333333, 1395
24.0,96.63333333333333, 2389.58
23.933333333333334,96.63333333333333, 2889.17
24.333333333333332,96.63333333333333, 1869.17
23.566666666666666,96.63333333333333, 1079.58
23.73333333333333,96.63333333333333, 1785
23.366666666666664,96.63333333333333, 1824.58
25.066666666666666,96.63333333333333, 4933.75
23.366666666666664,96.63333333333333, 1075.42
22.066666666666666,96.3, 452.083
21.833333333333332,96.3, 3.125
21.833333333333332,96.3, 1.042
21.96666666666667,96.3, 1.042
21.8,96.3, 1.042
21.866666666666664,96.3, 1.042
21.866666666666664,96.3, 1.042
21.766666666666666,96.3, 1.042
21.73333333333333,96.3, 1.042
21.533333333333335,96.3, 1.042
21.433333333333334,96.3, 1.042
21.333333333333332,95.96666666666665, 1.042
21.3,95.96666666666665, 1.042
21.033333333333335,95.63333333333333, 14.583
21.8,96.3, 908.333
24.53333333333333,96.63333333333333, 5616.67
23.733333333333334,96.63333333333333, 2638.33
24.900000000000002,96.63333333333333, 4427.92
29.566666666666666,96.63333333333333, 8685.42
27.166666666666668,96.63333333333333, 7786.67
27.5,96.63333333333333, 5045.42
26.900000000000002,96.63333333333333, 3680.83
22.566666666666666,96.63333333333333, 581.667
23.0,96.63333333333333, 350.417
22.933333333333337,96.63333333333333, 198.333
22.3,96.3, 6.458
21.96666666666667,96.3, 1.042
21.666666666666668,96.3, 1.042
21.733333333333334,96.3, 1.042
21.900000000000002,96.3, 1.042
21.866666666666664,96.3, 1.042
21.8,96.3, 1.042
21.666666666666668,96.3, 1.042
21.7,96.3, 1.042
21.7,96.3, 1.042
21.633333333333336,96.3, 1.042
21.46666666666667,96.3, 1.042
21.366666666666664,96.3, 50
22.2,96.63333333333333, 969.583
24.266666666666666,96.63333333333333, 5590.42
28.233333333333334,96.63333333333333, 8725.42
33.666666666666664,75.60000000000001, 15091.7
28.566666666666663,93.93333333333334, 3978.33
29.533333333333335,96.63333333333333, 11293.8
27.766666666666666,96.63333333333333, 4522.08
26.033333333333335,96.63333333333333, 994.583
23.433333333333334,96.63333333333333, 1420.83
23.533333333333335,96.63333333333333, 1118.33
23.8,96.63333333333333, 688.75
22.933333333333334,96.63333333333333, 3.542
22.200000000000003,96.3, 1.042
21.96666666666667,96.3, 1.042
22.066666666666666,96.3, 1.042
22.033333333333335,96.3, 1.042
21.933333333333334,96.3, 1.042
21.566666666666663,96.3, 1.042
21.333333333333332,95.63333333333333, 1.042
21.433333333333334,96.3, 1.042
21.433333333333334,96.3, 1.042
21.599999999999998,96.3, 1.042
21.46666666666667,96.3, 1.042
21.400000000000002,96.3, 15
21.933333333333337,96.3, 754.583
23.166666666666668,96.63333333333333, 1814.17
24.633333333333336,96.63333333333333, 4768.75
28.833333333333332,96.63333333333333, 11472.9
33.1,74.16666666666667, 18181.2
34.300000000000004,66.43333333333334, 22580.8
30.033333333333335,91.43333333333334, 9219.17
29.366666666666664,94.03333333333335, 6990.42
29.566666666666666,92.93333333333334, 4972.5
27.400000000000002,96.63333333333333, 3877.92
26.2,96.63333333333333, 1327.5
24.5,96.63333333333333, 7.083
23.566666666666666,96.63333333333333, 1.042
23.26666666666667,96.63333333333333, 1.042
22.866666666666664,96.63333333333333, 1.042
22.333333333333332,96.3, 1.042
21.733333333333334,96.3, 1.042
21.200000000000003,95.63333333333333, 1.042
20.833333333333332,95.63333333333333, 1.042
20.4,95.63333333333333, 1.042
20.033333333333335,95.3, 1.042
20.0,95.3, 1.042
19.533333333333335,95.3, 1.042
19.333333333333332,95.3, 30
20.8,95.63333333333333, 1915.42
26.133333333333336,96.63333333333333, 5855.83
26.63333333333333,96.63333333333333, 5637.08
30.76666666666667,88.56666666666666, 11082.5
32.666666666666664,72.93333333333334, 13796.7
34.733333333333334,61.9, 19422.1
34.36666666666667,63.76666666666667, 7680
36.266666666666666,56.13333333333333, 12272.9
34.9,64.2, 8874.17
30.433333333333337,83.2, 3832.5
27.3,94.56666666666666, 1524.17
24.366666666666664,96.63333333333333, 8.542
23.666666666666668,96.63333333333333, 1.042
23.53333333333333,96.63333333333333, 1.042
23.166666666666668,96.63333333333333, 1.042
22.633333333333336,96.63333333333333, 1.042
22.266666666666666,96.3, 1.042
21.96666666666667,96.3, 1.042
21.333333333333332,95.63333333333333, 1.042
20.833333333333332,90.96666666666665, 1.042
20.533333333333335,90.63333333333333, 1.042
19.933333333333334,90.63333333333333, 1.042
19.566666666666666,90.96666666666665, 1.042
19.4,90.3, 37.917
21.96666666666667,96.63333333333333, 3373.75
24.3,96.63333333333333, 3493.33
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
31.200000000000003,64.5, 6782.08
26.46666666666667,93.93333333333334, 1121.25
23.700000000000003,96.63333333333333, 16.667
23.8,96.63333333333333, 1.042
22.566666666666666,96.63333333333333, 1.042
21.5,95.96666666666665, 1.042
21.0,95.63333333333333, 1.042
21.066666666666666,95.63333333333333, 1.042
20.599999999999998,95.63333333333333, 1.042
20.0,95.3, 1.042
20.0,95.3, 1.042
19.666666666666668,95.3, 1.042
19.433333333333334,95.3, 1.042
19.7,95.3, 1.042
19.333333333333332,95.3, 13.333
20.533333333333335,95.63333333333333, 860.833
24.400000000000002,92.96666666666665, 3840.42
24.866666666666664,96.63333333333333, 3933.75
30.233333333333334,87.3, 10000
33.53333333333334,62.96666666666667, 13590.4
32.833333333333336,63.699999999999996, 13122.1
37.1,55.26666666666667, 15374.6
33.5,58.833333333333336, 9322.92
31.400000000000002,77.60000000000001, 5853.75
28.833333333333332,92.56666666666666, 3113.33
27.066666666666666,94.93333333333334, 2134.58
23.599999999999998,96.63333333333333, 31.25
22.366666666666664,96.3, 1.042
21.633333333333336,96.3, 1.042
21.033333333333335,95.63333333333333, 1.042
20.566666666666666,95.63333333333333, 1.042
20.266666666666666,95.3, 1.042
20.166666666666668,95.3, 1.042
19.866666666666664,95.3, 1.042
20.23333333333333,95.3, 1.042
20.333333333333332,95.3, 1.042
19.933333333333334,95.3, 1.042
19.833333333333332,95.3, 1.042
19.266666666666666,95.3, 12.083
20.933333333333334,95.63333333333333, 2122.08
28.066666666666666,96.26666666666667, 5425
30.099999999999998,86.56666666666666, 7502.08
34.46666666666667,59.199999999999996, 11499.6
35.96666666666667,56.26666666666667, 20098.8
37.300000000000004,47.76666666666667, 21281.7
32.5,63.699999999999996, 7082.92
36.56666666666667,49.800000000000004, 8958.33
28.2,87.8, 2632.08
30.133333333333336,87.93333333333334, 3893.33
25.333333333333332,96.63333333333333, 777.083
23.433333333333334,96.63333333333333, 17.5
22.3,96.3, 1.042
21.733333333333334,96.3, 1.042
21.2,95.63333333333333, 1.042
22.166666666666668,96.3, 1.042
21.400000000000002,95.96666666666665, 1.042
20.666666666666668,95.63333333333333, 1.042
20.2,95.3, 1.042
19.7,95.3, 1.042
19.6,95.3, 1.042
20.2,95.3, 1.042
19.733333333333334,95.3, 1.042
20.0,95.3, 7.917
20.166666666666668,95.3, 1161.67
27.899999999999995,92.56666666666666, 5431.25
30.53333333333333,80.43333333333334, 7532.08
33.13333333333333,56.86666666666667, 12232.1
32.86666666666667,59.63333333333333, 12604.2
32.0,59.300000000000004, 13091.7
35.5,56.6, 15581.2
34.699999999999996,53.833333333333336, 6148.75
31.7,59.63333333333333, 6507.5
27.433333333333334,93.26666666666667, 1414.17
26.666666666666668,96.60000000000001, 1030.83
23.866666666666664,96.63333333333333, 4.583
22.066666666666666,96.3, 1.042
21.2,95.63333333333333, 1.042
21.766666666666666,96.3, 1.042
20.533333333333335,95.63333333333333, 1.042
20.2,95.3, 1.042
19.5,95.3, 1.042
19.266666666666666,95.3, 1.25
19.066666666666666,95.3, 1.042
19.366666666666667,95.3, 1.042
19.2,95.3, 1.042
18.933333333333334,95.3, 1.042
18.466666666666665,95.3, 8.958
19.766666666666666,95.3, 1472.5
26.666666666666668,96.13333333333333, 4997.92
31.7,67.0, 8937.08
32.96666666666667,59.56666666666666, 10210.8
32.53333333333333,60.13333333333333, 16350.8
32.4,53.06666666666666, 9979.58
36.666666666666664,43.93333333333334, 15801.7
36.833333333333336,46.63333333333333, 9746.67
31.0,63.1, 3832.08
30.96666666666667,62.06666666666666, 3853.75
27.7,96.63333333333333, 2095.83
25.26666666666667,96.63333333333333, 14.167
24.366666666666664,96.63333333333333, 1.042
23.866666666666664,96.63333333333333, 1.042
23.200000000000003,96.63333333333333, 1.042
23.066666666666666,96.63333333333333, 1.042
22.666666666666668,96.63333333333333, 1.042
21.900000000000002,96.3, 1.25
21.2,95.63333333333333, 1.042
20.866666666666667,95.63333333333333, 1.042
20.966666666666665,95.63333333333333, 1.042
20.400000000000002,95.3, 1.042
20.166666666666668,95.3, 1.042
20.400000000000002,95.63333333333333, 6.25
20.76666666666667,95.63333333333333, 955
24.333333333333332,96.63333333333333, 3661.25
31.8,74.39999999999999, 7671.25
34.333333333333336,61.43333333333334, 10431.2
35.4,48.166666666666664, 20449.6
33.03333333333333,56.13333333333333, 22429.6
32.66666666666667,58.800000000000004, 17099.6
34.03333333333334,50.1, 11015.8
34.199999999999996,50.1, 11210
28.166666666666668,91.96666666666665, 1911.25
26.433333333333334,92.96666666666665, 1132.5
24.5,96.63333333333333, 24.583
23.96666666666667,96.63333333333333, 1.042
23.600000000000005,96.63333333333333, 1.042
22.600000000000005,96.63333333333333, 1.042
21.96666666666667,96.3, 1.042
21.46666666666667,96.3, 1.042
21.133333333333333,95.63333333333333, 1.042
20.866666666666667,95.63333333333333, 1.042
20.400000000000002,95.63333333333333, 1.042
20.033333333333335,95.3, 1.042
20.466666666666665,95.63333333333333, 1.042
20.533333333333335,95.63333333333333, 1.042
20.400000000000002,95.63333333333333, 6.25
21.03333333333333,95.63333333333333, 1477.92
28.86666666666667,93.60000000000001, 5633.33
31.066666666666663,75.46666666666667, 7753.75
32.33333333333333,72.73333333333333, 10641.7
34.53333333333334,54.23333333333333, 22456.2
33.93333333333333,54.5, 15457.5
33.766666666666666,60.06666666666666, 15823.3
32.63333333333333,60.166666666666664, 6525
29.566666666666663,85.36666666666667, 2785.42
30.933333333333337,85.03333333333333, 3808.33
26.599999999999998,96.63333333333333, 608.75
24.066666666666666,96.63333333333333, 21.25
22.900000000000002,96.63333333333333, 1.042
22.166666666666668,96.3, 1.042
22.233333333333334,96.3, 1.042
21.799999999999997,96.3, 1.042
21.833333333333332,96.3, 1.042
21.766666666666666,92.03333333333335, 1.042
21.566666666666663,96.3, 1.042
21.1,95.63333333333333, 1.042
21.033333333333335,95.63333333333333, 1.042
20.933333333333334,95.63333333333333, 1.042
20.5,95.63333333333333, 1.042
20.200000000000003,95.3, 9.167
21.166666666666668,95.63333333333333, 1181.67
24.5,96.63333333333333, 3945.83
30.53333333333333,83.03333333333333, 6311.67
32.266666666666666,72.86666666666666, 10910
32.4,68.53333333333333, 16522.5
32.333333333333336,75.33333333333333, 17430
33.6,63.86666666666667, 10477.9
30.099999999999998,89.83333333333333, 4950.42
28.63333333333333,96.63333333333333, 4200.42
29.733333333333334,96.06666666666666, 5818.75
25.766666666666666,96.63333333333333, 257.917
24.0,96.63333333333333, 3.125
23.433333333333334,96.63333333333333, 1.042
23.0,96.63333333333333, 1.042
22.8,96.63333333333333, 1.042
22.633333333333336,96.63333333333333, 1.042
22.666666666666668,96.63333333333333, 1.042
22.53333333333333,96.63333333333333, 1.042
22.366666666666664,96.3, 1.042
21.933333333333334,96.3, 1.042
21.866666666666664,96.3, 1.042
21.866666666666664,96.3, 1.042
21.400000000000002,96.3, 1.042
21.46666666666667,96.3, 4.167
21.833333333333332,96.3, 677.917
28.8,96.63333333333333, 5418.33
29.666666666666668,96.23333333333333, 11342.9
29.933333333333334,93.13333333333333, 8187.92
27.53333333333333,94.3, 6047.08
29.76666666666667,84.86666666666666, 10578.8
30.866666666666664,79.93333333333334, 10403.3
34.46666666666667,67.06666666666666, 12533.7
29.03333333333333,90.36666666666667, 5813.75
26.599999999999998,94.33333333333333, 3416.25
25.0,95.8, 1044.17
23.266666666666666,96.63333333333333, 8.75
23.066666666666666,96.63333333333333, 1.042
23.266666666666666,96.63333333333333, 1.042
23.46666666666667,96.63333333333333, 1.042
22.8,96.63333333333333, 1.042
22.46666666666667,96.63333333333333, 1.042
22.633333333333336,96.63333333333333, 1.042
22.5,96.63333333333333, 1.042
22.366666666666664,96.63333333333333, 1.042
22.2,96.3, 1.042
22.233333333333334,96.3, 1.042
21.933333333333337,96.3, 1.042
21.933333333333337,96.3, 1.458
22.333333333333332,96.63333333333333, 381.25
23.03333333333333,96.63333333333333, 1935.42
22.866666666666664,96.63333333333333, 1097.92
26.233333333333334,96.63333333333333, 6652.5
26.666666666666668,96.56666666666666, 6078.75
27.46666666666667,95.86666666666667, 6321.25
26.900000000000002,95.66666666666667, 4468.33
25.46666666666667,96.63333333333333, 3092.08
24.733333333333334,96.63333333333333, 2887.08
24.7,96.63333333333333, 2486.67
23.7,96.63333333333333, 1092.08
22.833333333333332,96.63333333333333, 17.5
22.566666666666666,96.63333333333333, 1.042
22.599999999999998,96.63333333333333, 1.042
22.400000000000002,96.63333333333333, 1.042
22.433333333333334,96.63333333333333, 1.042
22.333333333333332,96.3, 1.042
22.099999999999998,96.3, 1.042
22.0,96.3, 1.042
21.866666666666664,96.3, 1.042
21.833333333333332,96.3, 1.042
21.666666666666668,96.3, 1.042
21.633333333333336,96.3, 1.042
21.666666666666668,96.3, 2.083
22.2,96.3, 1107.92
23.733333333333334,96.63333333333333, 2908.75
25.26666666666667,96.63333333333333, 5530.83
27.133333333333336,96.63333333333333, 7251.25
28.933333333333337,94.60000000000001, 10342.9
31.066666666666663,83.3, 14092.5
30.599999999999998,92.06666666666666, 10282.9
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
19.3,95.3, 1.875
19.26666666666667,95.3, 5.208
20.299999999999997,95.3, 994.583
28.53333333333333,93.3, 5076.67
32.6,74.36666666666666, 7563.33
33.300000000000004,58.53333333333333, 10404.2
35.0,52.76666666666667, 20564.2
34.43333333333333,53.06666666666666, 23932.1
36.26666666666667,50.86666666666667, 18606.2
33.33333333333333,62.46666666666667, 10897.1
29.166666666666668,80.13333333333334, 4452.08
27.933333333333337,81.36666666666666, 2335.83
24.766666666666666,94.16666666666667, 657.5
22.933333333333334,96.63333333333333, 80.417
22.833333333333332,96.63333333333333, 1.042
22.0,96.3, 1.042
23.099999999999998,96.63333333333333, 1.042
21.599999999999998,96.3, 1.042
19.599999999999998,95.3, 1.042
19.133333333333336,95.3, 1.042
18.86666666666667,95.3, 1.042
19.433333333333334,95.3, 1.042
19.933333333333334,95.3, 1.042
19.900000000000002,95.3, 1.042
19.966666666666665,95.3, 1.042
19.7,95.3, 4.792
20.2,95.3, 772.917
23.46666666666667,96.63333333333333, 3174.17
31.166666666666668,81.53333333333333, 8612.92
30.03333333333333,89.2, 10674.6
30.633333333333336,77.76666666666667, 12101.2
28.0,91.36666666666667, 8528.75
29.266666666666666,91.89999999999999, 8640.83
31.86666666666667,68.7, 8405
28.8,91.43333333333334, 7949.58
26.0,94.93333333333334, 3203.75
22.73333333333333,96.63333333333333, 650
21.866666666666664,96.3, 28.333
17.5,92.03333333333335, 1.042
21.46666666666667,95.96666666666665, 1.042
21.266666666666666,95.63333333333333, 1.042
21.333333333333332,95.63333333333333, 1.042
21.566666666666666,96.3, 1.042
21.333333333333332,95.63333333333333, 1.042
21.333333333333332,95.63333333333333, 1.042
21.1,95.63333333333333, 1.042
21.0,95.63333333333333, 1.042
21.266666666666666,95.63333333333333, 1.042
21.233333333333334,95.63333333333333, 1.042
21.366666666666664,95.96666666666665, 2.083
22.099999999999998,96.3, 892.917
28.566666666666663,96.63333333333333, 6698.33
28.333333333333332,95.03333333333335, 7832.08
30.5,92.46666666666665, 9202.92
29.0,93.36666666666667, 5268.75
28.8,93.63333333333333, 5065.42
34.13333333333333,73.66666666666667, 15683.7
30.566666666666666,92.60000000000001, 3880.83
30.099999999999998,92.66666666666667, 9926.67
28.166666666666668,93.76666666666667, 4688.75
24.76666666666667,96.63333333333333, 1237.5
24.066666666666666,96.63333333333333, 72.083
23.433333333333334,96.63333333333333, 1.042
23.066666666666666,96.63333333333333, 1.042
22.96666666666667,96.63333333333333, 1.042
22.2,96.3, 1.042
22.066666666666666,96.3, 1.042
22.066666666666666,96.3, 1.042
21.933333333333334,96.3, 1.042
22.03333333333333,96.3, 1.042
21.900000000000002,96.3, 1.042
21.833333333333332,96.3, 1.042
21.200000000000003,95.63333333333333, 1.042
20.733333333333334,95.63333333333333, 3.125
21.5,96.3, 1086.25
25.96666666666667,96.63333333333333, 6521.25
31.833333333333332,83.7, 4472.5
34.56666666666667,68.53333333333333, 13052.1
32.699999999999996,81.96666666666667, 20236.7
30.599999999999998,96.3, 5872.5
28.8,96.63333333333333, 4236.67
28.96666666666667,96.63333333333333, 6315.42
24.599999999999998,96.63333333333333, 549.167
24.566666666666666,96.63333333333333, 1798.33
24.299999999999997,96.63333333333333, 457.5
23.266666666666666,96.63333333333333, 31.25
23.166666666666668,96.63333333333333, 1.042
22.766666666666666,96.63333333333333, 1.042
22.733333333333334,96.63333333333333, 1.042
22.900000000000002,96.63333333333333, 1.042
22.5,96.63333333333333, 1.042
22.833333333333332,96.63333333333333, 1.042
22.73333333333333,96.63333333333333, 1.042
22.866666666666664,96.63333333333333, 1.042
22.733333333333334,96.63333333333333, 1.042
22.599999999999998,96.63333333333333, 1.042
22.366666666666664,96.63333333333333, 1.042
21.3,95.96666666666665, 3.125
21.033333333333335,95.63333333333333, 690.833
29.666666666666668,96.63333333333333, 4381.67
28.3,96.63333333333333, 6556.67
33.03333333333333,82.96666666666667, 12408.7
33.5,80.3, 24793.3
34.03333333333334,85.63333333333333, 27306.2
33.9,68.63333333333334, 22080
32.36666666666667,79.96666666666667, 14492.9
32.166666666666664,82.3, 9794.17
33.56666666666667,69.10000000000001, 5997.08
26.8,96.63333333333333, 810.417
25.266666666666666,96.63333333333333, 53.75
23.0,96.63333333333333, 1.042
22.833333333333332,96.63333333333333, 1.042
22.366666666666664,96.63333333333333, 1.042
21.766666666666666,96.3, 1.042
21.366666666666664,95.96666666666665, 1.042
20.733333333333334,95.63333333333333, 1.042
21.333333333333332,96.3, 1.042
21.933333333333334,96.3, 1.042
20.933333333333334,95.63333333333333, 1.042
20.266666666666666,95.63333333333333, 1.042
19.400000000000002,95.3, 1.042
19.099999999999998,95.3, 2.292
19.266666666666666,95.3, 671.25
30.200000000000003,88.96666666666665, 5017.5
32.800000000000004,68.43333333333334, 7294.58
33.96666666666667,55.43333333333334, 10163.3
34.6,58.03333333333333, 22732.9
34.166666666666664,56.06666666666666, 25354.2
32.233333333333334,70.86666666666666, 20952.1
31.099999999999998,67.76666666666667, 13084.2
32.56666666666667,72.86666666666666, 12767.5
33.36666666666667,64.93333333333334, 7014.58
27.833333333333332,91.83333333333333, 543.333
25.46666666666667,96.63333333333333, 66.25
24.433333333333334,96.63333333333333, 1.042
24.066666666666666,96.63333333333333, 1.042
23.599999999999998,96.63333333333333, 1.042
23.933333333333337,91.96666666666665, 1.042
23.666666666666668,96.63333333333333, 1.042
